hotel,arrival_date,arrival_year,arrival_month_num,arrival_date_month,lead_time,lead_time_category,total_guests,total_nights,is_cancelled,adr,estimated_revenue,market_segment,distribution_channel,customer_type,meal,country,deposit_type,reservation_status
City Hotel,2016-03-26,2016,3,March,10,0-30 days,2.0,4,True,148.5,594.0,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Canceled
City Hotel,2016-03-26,2016,3,March,81,31-90 days,2.0,4,True,95.2,380.8,Online TA,TA/TO,Transient,BB,NGA,No Deposit,Canceled
City Hotel,2016-03-26,2016,3,March,19,0-30 days,3.0,4,True,172.0,688.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Canceled
City Hotel,2016-03-26,2016,3,March,23,0-30 days,2.0,4,True,136.0,544.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Canceled
City Hotel,2016-03-26,2016,3,March,76,31-90 days,2.0,5,True,99.45,497.25,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Canceled
City Hotel,2016-03-26,2016,3,March,86,31-90 days,2.0,5,False,95.85,479.25,Online TA,TA/TO,Transient,BB,USA,No Deposit,Check-Out
City Hotel,2016-03-26,2016,3,March,77,31-90 days,2.0,7,True,97.02,679.14,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Canceled
City Hotel,2016-03-26,2016,3,March,5,0-30 days,2.0,7,True,146.0,1022.0,Online TA,TA/TO,Transient,BB,USA,No Deposit,Canceled
City Hotel,2016-03-27,2016,3,March,1,0-30 days,2.0,1,False,99.0,99.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2016-03-27,2016,3,March,28,0-30 days,3.0,1,True,167.0,167.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Canceled
City Hotel,2016-03-27,2016,3,March,81,31-90 days,2.0,1,False,96.3,96.3,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2016-03-27,2016,3,March,42,31-90 days,1.0,2,True,103.5,207.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Canceled
City Hotel,2016-03-27,2016,3,March,122,>90 days,2.0,3,True,107.0,321.0,Offline TA/TO,TA/TO,Transient-Party,HB,PRT,No Deposit,Canceled
City Hotel,2016-03-27,2016,3,March,84,31-90 days,2.0,3,True,90.3,270.9,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Canceled
City Hotel,2016-03-27,2016,3,March,40,31-90 days,3.0,3,True,139.87,419.61,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Canceled
City Hotel,2016-03-27,2016,3,March,109,>90 days,2.0,4,True,81.25,325.0,Online TA,TA/TO,Transient,SC,KWT,No Deposit,Canceled
City Hotel,2016-03-27,2016,3,March,125,>90 days,2.0,4,True,55.0,220.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-27,2016,3,March,73,31-90 days,4.0,4,True,155.76,623.04,Online TA,TA/TO,Transient,BB,ITA,No Deposit,Canceled
City Hotel,2016-03-27,2016,3,March,120,>90 days,1.0,5,True,79.05,395.25,Online TA,TA/TO,Transient,BB,PRT,No Deposit,No-Show
City Hotel,2016-03-27,2016,3,March,44,31-90 days,3.0,5,True,135.22,676.1,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Canceled
City Hotel,2016-03-27,2016,3,March,120,>90 days,2.0,5,True,84.15,420.75,Online TA,TA/TO,Transient,BB,PRT,No Deposit,No-Show
City Hotel,2016-03-27,2016,3,March,6,0-30 days,3.0,5,True,161.0,805.0,Online TA,TA/TO,Transient,BB,CHE,No Deposit,Canceled
City Hotel,2016-03-27,2016,3,March,82,31-90 days,2.0,5,False,84.15,420.75,Online TA,TA/TO,Transient,BB,NLD,No Deposit,Check-Out
City Hotel,2016-03-27,2016,3,March,5,0-30 days,4.0,5,True,254.0,1270.0,Online TA,TA/TO,Transient,HB,DEU,No Deposit,Canceled
City Hotel,2016-03-27,2016,3,March,70,31-90 days,2.0,6,True,86.4,518.4000000000001,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-28,2016,3,March,95,>90 days,3.0,1,False,102.5,102.5,Direct,Direct,Transient,BB,CHE,No Deposit,Check-Out
City Hotel,2016-03-28,2016,3,March,58,31-90 days,3.0,1,True,123.3,123.3,Online TA,TA/TO,Transient,BB,RUS,No Deposit,Canceled
City Hotel,2016-03-28,2016,3,March,54,31-90 days,2.0,2,True,80.1,160.2,Online TA,TA/TO,Transient,SC,MEX,No Deposit,Canceled
City Hotel,2016-03-28,2016,3,March,63,31-90 days,2.0,2,True,80.1,160.2,Online TA,TA/TO,Transient,SC,GBR,No Deposit,Canceled
City Hotel,2016-03-28,2016,3,March,12,0-30 days,2.0,3,True,38.67,116.01,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,No-Show
City Hotel,2016-03-28,2016,3,March,47,31-90 days,3.0,3,True,123.3,369.9,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Canceled
City Hotel,2016-03-28,2016,3,March,85,31-90 days,2.0,3,False,76.5,229.5,Online TA,TA/TO,Transient,SC,GBR,No Deposit,Check-Out
City Hotel,2016-03-28,2016,3,March,52,31-90 days,2.0,4,True,85.85,343.4,Online TA,TA/TO,Transient,BB,FIN,No Deposit,Canceled
City Hotel,2016-03-28,2016,3,March,45,31-90 days,2.0,4,True,143.65,574.6,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Canceled
City Hotel,2016-03-28,2016,3,March,64,31-90 days,3.0,4,True,115.6,462.4,Online TA,TA/TO,Transient,BB,LUX,No Deposit,Canceled
City Hotel,2016-03-28,2016,3,March,50,31-90 days,3.0,4,True,101.15,404.6,Online TA,TA/TO,Transient,BB,HRV,No Deposit,Canceled
City Hotel,2016-03-28,2016,3,March,7,0-30 days,2.0,4,True,109.0,436.0,Online TA,TA/TO,Transient,SC,ESP,No Deposit,Canceled
City Hotel,2016-03-28,2016,3,March,50,31-90 days,2.0,4,True,98.6,394.4,Online TA,TA/TO,Transient,BB,HRV,No Deposit,Canceled
City Hotel,2016-03-28,2016,3,March,79,31-90 days,2.0,5,True,72.25,361.25,Online TA,TA/TO,Transient,SC,GBR,No Deposit,Canceled
City Hotel,2016-03-28,2016,3,March,84,31-90 days,2.0,5,False,82.45,412.25,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2016-03-28,2016,3,March,58,31-90 days,2.0,5,True,85.85,429.25,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Canceled
City Hotel,2016-03-28,2016,3,March,26,0-30 days,1.0,6,True,119.7,718.2,Online TA,TA/TO,Transient,SC,GBR,No Deposit,Canceled
City Hotel,2016-03-28,2016,3,March,85,31-90 days,2.0,6,False,72.25,433.5,Online TA,TA/TO,Transient-Party,SC,GBR,No Deposit,Check-Out
City Hotel,2016-03-28,2016,3,March,56,31-90 days,2.0,6,True,85.85,515.0999999999999,Online TA,TA/TO,Transient,BB,BRA,No Deposit,Canceled
City Hotel,2016-03-28,2016,3,March,85,31-90 days,2.0,6,False,72.25,433.5,Online TA,TA/TO,Transient-Party,SC,PRT,No Deposit,Check-Out
City Hotel,2016-03-28,2016,3,March,182,>90 days,2.0,7,True,96.94,678.5799999999999,Online TA,TA/TO,Contract,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-29,2016,3,March,1,0-30 days,2.0,1,True,89.0,89.0,Direct,Direct,Transient,SC,PRT,No Deposit,No-Show
City Hotel,2016-03-29,2016,3,March,10,0-30 days,3.0,1,True,137.0,137.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-29,2016,3,March,50,31-90 days,2.0,1,True,80.1,80.1,Online TA,TA/TO,Transient,SC,RUS,No Deposit,Canceled
City Hotel,2016-03-29,2016,3,March,51,31-90 days,2.0,1,True,90.9,90.9,Online TA,TA/TO,Transient,BB,NLD,No Deposit,Canceled
City Hotel,2016-03-29,2016,3,March,60,31-90 days,3.0,1,True,123.3,123.3,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Canceled
City Hotel,2016-03-29,2016,3,March,1,0-30 days,2.0,1,True,89.0,89.0,Online TA,TA/TO,Transient,SC,PRT,No Deposit,No-Show
City Hotel,2016-03-29,2016,3,March,11,0-30 days,2.0,1,True,135.0,135.0,Direct,Direct,Transient,HB,PRT,No Deposit,Canceled
City Hotel,2016-03-29,2016,3,March,56,31-90 days,3.0,3,True,123.3,369.9,Online TA,TA/TO,Transient,BB,CHE,No Deposit,Canceled
City Hotel,2016-03-29,2016,3,March,24,0-30 days,2.0,3,True,134.33,402.99,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-29,2016,3,March,84,31-90 days,2.0,3,False,87.3,261.9,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Check-Out
City Hotel,2016-03-29,2016,3,March,82,31-90 days,2.0,4,False,82.45,329.8,Online TA,TA/TO,Transient,BB,ITA,No Deposit,Check-Out
City Hotel,2016-03-29,2016,3,March,86,31-90 days,2.0,4,False,82.45,329.8,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2016-03-29,2016,3,March,25,0-30 days,4.0,4,True,216.0,864.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Canceled
City Hotel,2016-03-29,2016,3,March,46,31-90 days,2.0,4,True,161.5,646.0,Direct,Direct,Transient,BB,AGO,No Deposit,No-Show
City Hotel,2016-03-29,2016,3,March,57,31-90 days,3.0,4,True,116.45,465.8,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Canceled
City Hotel,2016-03-29,2016,3,March,85,31-90 days,2.0,4,False,82.45,329.8,Online TA,TA/TO,Transient-Party,BB,DEU,No Deposit,Check-Out
City Hotel,2016-03-29,2016,3,March,113,>90 days,2.0,4,False,55.63,222.52,Online TA,TA/TO,Transient,SC,PRT,No Deposit,Check-Out
City Hotel,2016-03-29,2016,3,March,85,31-90 days,2.0,4,False,82.45,329.8,Online TA,TA/TO,Transient-Party,BB,DEU,No Deposit,Check-Out
City Hotel,2016-03-29,2016,3,March,85,31-90 days,2.0,4,False,82.45,329.8,Online TA,TA/TO,Transient,BB,NLD,No Deposit,Check-Out
City Hotel,2016-03-29,2016,3,March,49,31-90 days,2.0,4,True,86.28,345.12,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-29,2016,3,March,113,>90 days,2.0,4,False,55.63,222.52,Online TA,TA/TO,Transient,SC,GBR,No Deposit,Check-Out
City Hotel,2016-03-29,2016,3,March,74,31-90 days,1.0,5,True,72.25,361.25,Online TA,TA/TO,Transient,BB,SWE,No Deposit,Canceled
City Hotel,2016-03-29,2016,3,March,53,31-90 days,2.0,5,True,85.0,425.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-29,2016,3,March,84,31-90 days,2.0,7,False,82.45,577.15,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
City Hotel,2016-03-29,2016,3,March,68,31-90 days,1.0,15,True,76.22,1143.3,Online TA,TA/TO,Transient,BB,USA,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,112,>90 days,2.0,2,True,64.0,128.0,Groups,TA/TO,Transient,BB,PRT,Non Refund,Canceled
City Hotel,2016-03-30,2016,3,March,123,>90 days,2.0,3,True,89.92,269.76,Online TA,TA/TO,Transient-Party,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,29,0-30 days,2.0,3,True,140.0,420.0,Direct,Direct,Transient,BB,IRN,No Deposit,No-Show
City Hotel,2016-03-30,2016,3,March,123,>90 days,2.0,3,True,110.33,330.99,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,123,>90 days,2.0,3,True,89.92,269.76,Online TA,TA/TO,Transient-Party,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,108,>90 days,2.0,3,True,87.3,261.9,Online TA,TA/TO,Transient,BB,BRA,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,89,31-90 days,2.0,3,False,76.5,229.5,Online TA,TA/TO,Transient,SC,DEU,No Deposit,Check-Out
City Hotel,2016-03-30,2016,3,March,61,31-90 days,3.0,3,True,160.1,480.29999999999995,Direct,Direct,Transient,BB,ITA,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,58,31-90 days,4.0,4,True,202.3,809.2,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,92,>90 days,3.0,4,False,78.54,314.16,Online TA,TA/TO,Transient,SC,AUT,No Deposit,Check-Out
City Hotel,2016-03-30,2016,3,March,69,31-90 days,2.0,4,True,82.45,329.8,Online TA,TA/TO,Transient,BB,SWE,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,75,31-90 days,2.0,4,True,82.45,329.8,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,57,31-90 days,2.0,4,True,76.76,307.04,Online TA,TA/TO,Transient,SC,HUN,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,49,31-90 days,2.0,4,True,130.9,523.6,Online TA,TA/TO,Transient,HB,ARE,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,57,31-90 days,2.0,4,True,76.76,307.04,Online TA,TA/TO,Transient,SC,HUN,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,12,0-30 days,2.0,5,True,140.0,700.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,87,31-90 days,2.0,5,False,82.45,412.25,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2016-03-30,2016,3,March,12,0-30 days,3.0,5,True,161.0,805.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,74,31-90 days,2.0,5,True,82.45,412.25,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,79,31-90 days,2.0,6,True,82.45,494.70000000000005,Online TA,TA/TO,Transient,BB,ITA,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,88,31-90 days,2.0,7,False,82.45,577.15,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2016-03-30,2016,3,March,3,0-30 days,2.0,7,True,93.29,653.0300000000001,Online TA,TA/TO,Transient,SC,CPV,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,14,0-30 days,2.0,10,True,132.0,1320.0,Online TA,TA/TO,Transient,BB,AGO,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,80,31-90 days,2.0,10,True,73.1,731.0,Online TA,TA/TO,Transient,SC,ARG,No Deposit,Canceled
City Hotel,2016-03-30,2016,3,March,12,0-30 days,1.0,21,True,128.06,2689.26,Online TA,TA/TO,Transient,BB,AGO,No Deposit,No-Show
City Hotel,2016-03-31,2016,3,March,17,0-30 days,2.0,1,True,72.4,72.4,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,10,0-30 days,1.0,1,True,95.0,95.0,Corporate,Corporate,Transient-Party,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,267,>90 days,1.0,1,True,6.0,6.0,Groups,TA/TO,Transient,BB,PRT,Non Refund,Canceled
City Hotel,2016-03-31,2016,3,March,9,0-30 days,1.0,1,True,95.0,95.0,Corporate,Corporate,Transient-Party,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,267,>90 days,1.0,1,True,0.0,0.0,Groups,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,55,31-90 days,3.0,1,True,127.82,127.82,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,88,31-90 days,2.0,1,False,76.5,76.5,Direct,Direct,Transient,BB,BEL,No Deposit,Check-Out
City Hotel,2016-03-31,2016,3,March,267,>90 days,2.0,2,True,62.0,124.0,Groups,TA/TO,Transient,BB,PRT,Non Refund,Canceled
City Hotel,2016-03-31,2016,3,March,20,0-30 days,1.0,2,True,79.0,158.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,30,0-30 days,2.0,2,True,165.0,330.0,Direct,Direct,Transient,BB,IRN,No Deposit,No-Show
City Hotel,2016-03-31,2016,3,March,30,0-30 days,2.0,2,True,165.0,330.0,Direct,Direct,Transient,BB,IRN,No Deposit,No-Show
City Hotel,2016-03-31,2016,3,March,30,0-30 days,4.0,2,True,195.0,390.0,Direct,Direct,Transient,BB,IRN,No Deposit,No-Show
City Hotel,2016-03-31,2016,3,March,30,0-30 days,3.0,2,True,155.0,310.0,Direct,Direct,Transient,BB,IRN,No Deposit,No-Show
City Hotel,2016-03-31,2016,3,March,173,>90 days,2.0,3,True,100.8,302.4,Online TA,TA/TO,Contract,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,30,0-30 days,3.0,3,True,150.3,450.90000000000003,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,58,31-90 days,3.0,3,True,123.3,369.9,Online TA,TA/TO,Transient-Party,BB,ESP,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,76,31-90 days,2.0,3,True,80.1,240.29999999999998,Online TA,TA/TO,Transient,SC,PRT,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,113,>90 days,2.0,3,False,78.0,234.0,Online TA,TA/TO,Transient-Party,BB,BEL,No Deposit,Check-Out
City Hotel,2016-03-31,2016,3,March,60,31-90 days,3.0,3,True,107.1,321.29999999999995,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,90,31-90 days,2.0,3,False,96.3,288.9,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2016-03-31,2016,3,March,58,31-90 days,2.0,3,True,90.9,272.70000000000005,Online TA,TA/TO,Transient,BB,CZE,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,113,>90 days,2.0,3,False,78.15,234.45000000000002,Online TA,TA/TO,Transient-Party,BB,BEL,No Deposit,Check-Out
City Hotel,2016-03-31,2016,3,March,77,31-90 days,2.0,3,True,76.5,229.5,Online TA,TA/TO,Transient,SC,IRL,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,65,31-90 days,2.0,4,True,76.93,307.72,Online TA,TA/TO,Transient,SC,GBR,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,50,31-90 days,2.0,4,True,65.0,260.0,Groups,TA/TO,Transient-Party,BB,PRT,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,86,31-90 days,2.0,4,False,82.45,329.8,Online TA,TA/TO,Transient-Party,BB,FRA,No Deposit,Check-Out
City Hotel,2016-03-31,2016,3,March,42,31-90 days,2.0,4,True,116.26,465.04,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,32,31-90 days,3.0,4,True,150.3,601.2,Online TA,TA/TO,Transient,BB,CHE,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,86,31-90 days,2.0,4,False,82.45,329.8,Online TA,TA/TO,Transient-Party,BB,PRT,No Deposit,Check-Out
City Hotel,2016-03-31,2016,3,March,92,>90 days,2.0,5,True,76.5,382.5,Online TA,TA/TO,Transient,SC,DEU,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,22,0-30 days,2.0,5,True,137.0,685.0,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,37,31-90 days,1.0,6,True,107.1,642.5999999999999,Online TA,TA/TO,Transient,SC,CHN,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,21,0-30 days,1.0,6,True,135.0,810.0,Online TA,TA/TO,Transient,BB,CHN,No Deposit,Canceled
City Hotel,2016-03-31,2016,3,March,88,31-90 days,2.0,8,False,72.25,578.0,Online TA,TA/TO,Transient,SC,FRA,No Deposit,Check-Out
City Hotel,2016-04-01,2016,4,April,85,31-90 days,1.0,2,False,81.9,163.8,Online TA,TA/TO,Transient-Party,BB,SWE,No Deposit,Check-Out
City Hotel,2016-04-01,2016,4,April,46,31-90 days,2.0,2,True,104.4,208.8,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,93,>90 days,2.0,2,True,76.5,153.0,Direct,Direct,Transient,BB,ESP,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,4,0-30 days,2.0,2,True,111.0,222.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,3,0-30 days,3.0,2,True,147.0,294.0,Online TA,TA/TO,Transient,BB,CPV,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,65,31-90 days,2.0,2,True,90.9,181.8,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,83,31-90 days,4.0,2,True,159.3,318.6,Online TA,TA/TO,Transient,BB,ITA,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,71,31-90 days,2.0,2,True,87.3,174.6,Online TA,TA/TO,Transient,BB,AUT,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,36,31-90 days,2.0,2,True,131.4,262.8,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,82,31-90 days,2.0,2,True,96.3,192.6,Online TA,TA/TO,Transient,BB,ITA,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,89,31-90 days,2.0,2,False,87.3,174.6,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2016-04-01,2016,4,April,90,31-90 days,2.0,2,False,63.86,127.72,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2016-04-01,2016,4,April,60,31-90 days,2.0,3,True,92.7,278.1,Online TA,TA/TO,Transient,BB,ITA,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,57,31-90 days,2.0,3,True,81.9,245.70000000000002,Online TA,TA/TO,Transient-Party,SC,CHE,No Deposit,No-Show
City Hotel,2016-04-01,2016,4,April,77,31-90 days,2.0,3,True,85.5,256.5,Online TA,TA/TO,Transient,SC,BRA,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,40,31-90 days,2.0,3,True,107.1,321.29999999999995,Online TA,TA/TO,Transient,SC,ESP,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,84,31-90 days,1.0,3,True,87.3,261.9,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,32,31-90 days,2.0,3,True,131.4,394.20000000000005,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,57,31-90 days,3.0,3,True,108.9,326.70000000000005,Online TA,TA/TO,Transient-Party,BB,CHE,No Deposit,No-Show
City Hotel,2016-04-01,2016,4,April,40,31-90 days,3.0,3,True,150.3,450.90000000000003,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,91,>90 days,3.0,4,False,52.02,208.08,Online TA,TA/TO,Transient,SC,CHE,No Deposit,Check-Out
City Hotel,2016-04-01,2016,4,April,18,0-30 days,3.0,4,True,138.6,554.4,Direct,Direct,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,91,>90 days,2.0,4,False,52.02,208.08,Online TA,TA/TO,Transient,SC,CHE,No Deposit,Check-Out
City Hotel,2016-04-01,2016,4,April,93,>90 days,2.0,4,False,82.45,329.8,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Check-Out
City Hotel,2016-04-01,2016,4,April,68,31-90 days,2.0,4,True,75.65,302.6,Online TA,TA/TO,Transient,SC,FRA,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,68,31-90 days,3.0,4,True,116.45,465.8,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,48,31-90 days,2.0,5,True,131.4,657.0,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,75,31-90 days,2.0,5,True,82.45,412.25,Online TA,TA/TO,Transient,BB,DNK,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,50,31-90 days,2.0,5,True,101.31,506.55,Online TA,TA/TO,Transient,BB,ARG,No Deposit,Canceled
City Hotel,2016-04-01,2016,4,April,109,>90 days,1.0,6,False,73.74,442.43999999999994,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Check-Out
City Hotel,2016-04-01,2016,4,April,111,>90 days,2.0,6,False,73.74,442.43999999999994,Online TA,TA/TO,Transient,BB,POL,No Deposit,Check-Out
City Hotel,2016-04-01,2016,4,April,64,31-90 days,1.0,14,True,109.65,1535.1000000000001,Online TA,TA/TO,Transient,BB,PRT,No Deposit,No-Show
City Hotel,2016-04-02,2016,4,April,31,31-90 days,2.0,1,True,117.9,117.9,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-04-02,2016,4,April,0,0-30 days,2.0,1,True,89.0,89.0,Direct,Direct,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-04-02,2016,4,April,53,31-90 days,2.0,1,True,90.9,90.9,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-04-02,2016,4,April,20,0-30 days,4.0,1,True,221.0,221.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Canceled
City Hotel,2016-04-02,2016,4,April,53,31-90 days,2.0,1,True,123.3,123.3,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-04-02,2016,4,April,50,31-90 days,2.0,1,True,80.1,80.1,Online TA,TA/TO,Transient,SC,FRA,No Deposit,Canceled
City Hotel,2016-04-02,2016,4,April,97,>90 days,2.0,1,False,76.5,76.5,Online TA,TA/TO,Transient,SC,SWE,No Deposit,Check-Out
City Hotel,2016-04-02,2016,4,April,5,0-30 days,3.0,1,True,143.5,143.5,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-04-02,2016,4,April,1,0-30 days,4.0,1,True,99.0,99.0,Direct,Direct,Transient,BB,PRT,No Deposit,Canceled
City Hotel,2016-04-02,2016,4,April,79,31-90 days,2.0,2,True,87.3,174.6,Online TA,TA/TO,Transient,BB,AUT,No Deposit,Canceled
City Hotel,2016-04-02,2016,4,April,66,31-90 days,1.0,2,True,88.2,176.4,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Canceled
City Hotel,2016-04-02,2016,4,April,79,31-90 days,2.0,2,True,76.5,153.0,Online TA,TA/TO,Transient,SC,AUT,No Deposit,Canceled
City Hotel,2016-04-02,2016,4,April,43,31-90 days,1.0,2,True,107.1,214.2,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Canceled
City Hotel,2016-04-02,2016,4,April,57,31-90 days,2.0,2,True,82.8,165.6,Direct,Direct,Transient,BB,BEL,No Deposit,Canceled
City Hotel,2016-04-02,2016,4,April,44,31-90 days,2.0,2,True,107.1,214.2,Online TA,TA/TO,Transient,SC,CHN,No Deposit,No-Show
City Hotel,2016-04-02,2016,4,April,17,0-30 days,1.0,3,True,102.33,306.99,Online TA,TA/TO,Transient,SC,FIN,No Deposit,Canceled
