hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,arrival_year,arrival_month_num,arrival_day,total_guests,total_nights,lead_time_category,is_cancelled,estimated_revenue
City Hotel,1,74,2017,May,22,28,2,1,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,207.0,0,0,Canceled,2017-03-21,2017-05-28,2017,5,28,3.0,3,31-90 days,True,621.0
City Hotel,1,13,2017,May,22,28,2,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,126.67,0,1,Canceled,2017-05-18,2017-05-28,2017,5,28,2.0,3,0-30 days,True,380.01
City Hotel,1,132,2017,May,22,28,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,28.0,0.0,0,Transient,99.0,0,0,No-Show,2017-05-28,2017-05-28,2017,5,28,2.0,4,>90 days,True,396.0
City Hotel,1,14,2017,May,22,28,2,1,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,196.67,0,1,Canceled,2017-05-15,2017-05-28,2017,5,28,3.0,3,0-30 days,True,590.01
City Hotel,1,84,2017,May,22,28,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,153.0,0,2,No-Show,2017-05-28,2017-05-28,2017,5,28,2.0,4,31-90 days,True,612.0
City Hotel,1,121,2017,May,22,28,2,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,148.5,0,1,Canceled,2017-01-28,2017-05-28,2017,5,28,2.0,4,>90 days,True,594.0
City Hotel,1,22,2017,May,22,28,2,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,140.0,0,1,Canceled,2017-05-06,2017-05-28,2017,5,28,2.0,4,0-30 days,True,560.0
City Hotel,1,0,2017,May,22,28,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,Non Refund,28.0,0.0,0,Transient,99.0,0,0,No-Show,2017-05-28,2017-05-28,2017,5,28,2.0,4,0-30 days,True,396.0
City Hotel,1,84,2017,May,22,28,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,153.0,0,0,No-Show,2017-05-28,2017-05-28,2017,5,28,2.0,4,31-90 days,True,612.0
City Hotel,1,123,2017,May,22,28,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,0.0,0,Transient,89.1,0,0,Canceled,2017-01-25,2017-05-28,2017,5,28,2.0,5,>90 days,True,445.5
City Hotel,1,184,2017,May,22,28,2,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,19.0,0.0,0,Transient,130.0,0,0,Canceled,2016-11-25,2017-05-28,2017,5,28,2.0,5,>90 days,True,650.0
City Hotel,1,130,2017,May,22,28,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,0.0,0,Transient,89.1,0,0,Canceled,2017-01-19,2017-05-28,2017,5,28,2.0,5,>90 days,True,445.5
City Hotel,1,228,2017,May,22,28,2,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,19.0,0.0,44,Transient,130.0,0,0,Canceled,2016-11-25,2017-05-28,2017,5,28,2.0,5,>90 days,True,650.0
City Hotel,1,90,2017,May,22,28,2,4,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,157.33,0,1,Canceled,2017-03-06,2017-05-28,2017,5,28,2.0,6,31-90 days,True,943.98
City Hotel,1,83,2017,May,22,28,2,4,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,135.33,0,0,Canceled,2017-03-07,2017-05-28,2017,5,28,2.0,6,31-90 days,True,811.98
City Hotel,1,67,2017,May,22,28,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,262.0,0.0,0,Transient,89.1,0,0,Canceled,2017-03-28,2017-05-28,2017,5,28,2.0,7,31-90 days,True,623.6999999999999
City Hotel,1,59,2017,May,22,29,1,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,87.0,0.0,0,Transient,140.0,0,0,Canceled,2017-05-11,2017-05-29,2017,5,29,2.0,1,31-90 days,True,140.0
City Hotel,1,18,2017,May,22,29,1,0,2,0.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,0.0,0,Transient,89.0,0,1,No-Show,2017-05-29,2017-05-29,2017,5,29,2.0,1,0-30 days,True,89.0
City Hotel,1,0,2017,May,22,29,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,12.0,0,0,Canceled,2017-05-29,2017-05-29,2017,5,29,2.0,1,0-30 days,True,12.0
City Hotel,1,12,2017,May,22,29,1,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,140.0,0,1,Canceled,2017-05-18,2017-05-29,2017,5,29,2.0,2,0-30 days,True,280.0
City Hotel,1,37,2017,May,22,29,1,2,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Transient,270.0,0,0,Canceled,2017-05-08,2017-05-29,2017,5,29,4.0,3,31-90 days,True,810.0
City Hotel,1,105,2017,May,22,29,1,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,124.67,0,0,Canceled,2017-02-15,2017-05-29,2017,5,29,2.0,3,>90 days,True,374.01
City Hotel,1,61,2017,May,22,29,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,0.0,0,Transient,89.1,0,0,Canceled,2017-03-30,2017-05-29,2017,5,29,2.0,3,31-90 days,True,267.29999999999995
City Hotel,1,180,2017,May,22,29,1,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,126.0,0,0,Canceled,2017-05-21,2017-05-29,2017,5,29,2.0,3,>90 days,True,378.0
City Hotel,1,20,2017,May,22,29,1,3,2,0.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15.0,0.0,0,Transient,112.0,0,0,Canceled,2017-05-10,2017-05-29,2017,5,29,2.0,4,0-30 days,True,448.0
City Hotel,1,37,2017,May,22,29,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,0.0,0,Transient,215.0,0,1,Canceled,2017-05-17,2017-05-29,2017,5,29,2.0,4,31-90 days,True,860.0
City Hotel,1,150,2017,May,22,29,1,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,108.0,0,2,Canceled,2017-05-19,2017-05-29,2017,5,29,2.0,4,>90 days,True,432.0
City Hotel,1,24,2017,May,22,29,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,160.0,0,2,Canceled,2017-05-06,2017-05-29,2017,5,29,2.0,4,0-30 days,True,640.0
City Hotel,1,24,2017,May,22,29,1,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,425.0,0.0,0,Transient,114.8,0,0,Canceled,2017-05-09,2017-05-29,2017,5,29,2.0,4,0-30 days,True,459.2
City Hotel,1,19,2017,May,22,29,1,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,159.0,0.0,0,Transient,135.0,0,0,Canceled,2017-05-13,2017-05-29,2017,5,29,2.0,4,0-30 days,True,540.0
City Hotel,1,82,2017,May,22,29,1,4,2,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,126.0,0,0,Canceled,2017-03-13,2017-05-29,2017,5,29,2.0,5,31-90 days,True,630.0
City Hotel,1,113,2017,May,22,29,1,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,145.8,0,0,Canceled,2017-02-12,2017-05-29,2017,5,29,2.0,5,>90 days,True,729.0
City Hotel,1,139,2017,May,22,29,1,4,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,111.6,0,1,Canceled,2017-05-22,2017-05-29,2017,5,29,2.0,5,>90 days,True,558.0
City Hotel,1,220,2017,May,22,29,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,138.6,0,2,Canceled,2017-05-12,2017-05-29,2017,5,29,2.0,7,>90 days,True,970.1999999999999
City Hotel,1,25,2017,May,22,30,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,0.0,0,Transient-Party,90.0,0,0,Canceled,2017-05-16,2017-05-30,2017,5,30,2.0,1,0-30 days,True,90.0
City Hotel,1,35,2017,May,22,30,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229.0,0.0,0,Transient,90.0,0,0,Canceled,2017-05-05,2017-05-30,2017,5,30,2.0,1,31-90 days,True,90.0
City Hotel,1,130,2017,May,22,30,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,126.0,0,0,Canceled,2017-02-03,2017-05-30,2017,5,30,2.0,1,>90 days,True,126.0
City Hotel,1,408,2017,May,22,30,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229.0,0.0,0,Transient,90.0,0,0,Canceled,2017-05-05,2017-05-30,2017,5,30,2.0,1,>90 days,True,90.0
City Hotel,1,230,2017,May,22,30,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,19.0,0.0,44,Transient,130.0,0,0,Canceled,2016-11-25,2017-05-30,2017,5,30,2.0,2,>90 days,True,260.0
City Hotel,1,186,2017,May,22,30,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,19.0,0.0,0,Transient,130.0,0,0,Canceled,2016-11-25,2017-05-30,2017,5,30,2.0,2,>90 days,True,260.0
City Hotel,1,17,2017,May,22,30,0,2,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10.0,0.0,0,Transient,100.0,0,0,Canceled,2017-05-30,2017-05-30,2017,5,30,1.0,2,0-30 days,True,200.0
City Hotel,1,40,2017,May,22,30,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0.0,0.0,0,Transient,130.0,0,0,Canceled,2017-05-05,2017-05-30,2017,5,30,2.0,2,31-90 days,True,260.0
City Hotel,1,97,2017,May,22,30,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,143.0,0,0,Canceled,2017-02-22,2017-05-30,2017,5,30,2.0,2,>90 days,True,286.0
City Hotel,1,236,2017,May,22,30,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,125.1,0,1,Canceled,2016-11-05,2017-05-30,2017,5,30,2.0,3,>90 days,True,375.29999999999995
City Hotel,1,105,2017,May,22,30,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,0.0,0,Transient,89.1,0,0,No-Show,2017-05-30,2017-05-30,2017,5,30,2.0,3,>90 days,True,267.29999999999995
City Hotel,1,91,2017,May,22,30,0,3,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,130.67,0,0,Canceled,2017-03-06,2017-05-30,2017,5,30,2.0,3,>90 days,True,392.01
City Hotel,1,63,2017,May,22,30,0,3,2,0.0,1,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,168.0,0.0,0,Transient,98.1,0,2,Canceled,2017-05-10,2017-05-30,2017,5,30,3.0,3,31-90 days,True,294.29999999999995
City Hotel,1,126,2017,May,22,30,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,132.0,0,0,Canceled,2017-01-24,2017-05-30,2017,5,30,2.0,3,>90 days,True,396.0
City Hotel,1,122,2017,May,22,30,0,3,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,114.0,0,0,Canceled,2017-01-28,2017-05-30,2017,5,30,2.0,3,>90 days,True,342.0
City Hotel,1,18,2017,May,22,30,0,3,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,159.0,0.0,0,Transient,120.7,0,0,Canceled,2017-05-19,2017-05-30,2017,5,30,3.0,3,0-30 days,True,362.1
City Hotel,1,63,2017,May,22,30,0,3,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,168.0,0.0,0,Transient,125.1,0,1,Canceled,2017-05-10,2017-05-30,2017,5,30,3.0,3,31-90 days,True,375.29999999999995
City Hotel,1,50,2017,May,22,30,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,0.0,0,Transient,89.1,0,0,Canceled,2017-04-10,2017-05-30,2017,5,30,2.0,3,31-90 days,True,267.29999999999995
City Hotel,1,74,2017,May,22,30,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,165.0,0,0,Canceled,2017-04-18,2017-05-30,2017,5,30,2.0,3,31-90 days,True,495.0
City Hotel,1,87,2017,May,22,30,0,3,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,130.67,0,0,Canceled,2017-03-08,2017-05-30,2017,5,30,2.0,3,31-90 days,True,392.01
City Hotel,1,140,2017,May,22,30,0,4,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,121.5,0,1,Canceled,2017-01-20,2017-05-30,2017,5,30,2.0,4,>90 days,True,486.0
City Hotel,1,70,2017,May,22,30,0,5,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Transient,258.0,0,0,Canceled,2017-04-05,2017-05-30,2017,5,30,4.0,5,31-90 days,True,1290.0
City Hotel,1,26,2017,May,22,31,0,1,2,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,170.0,0,2,Canceled,2017-05-10,2017-05-31,2017,5,31,2.0,1,0-30 days,True,170.0
City Hotel,1,1,2017,May,22,31,0,1,1,0.0,0,BB,AUT,Aviation,Corporate,0,0,0,A,A,0,No Deposit,0.0,153.0,0,Transient,95.0,0,0,Canceled,2017-05-31,2017-05-31,2017,5,31,1.0,1,0-30 days,True,95.0
City Hotel,1,25,2017,May,22,31,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,160.0,0,1,Canceled,2017-05-17,2017-05-31,2017,5,31,2.0,1,0-30 days,True,160.0
City Hotel,1,55,2017,May,22,31,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0.0,0.0,0,Transient,135.0,0,0,Canceled,2017-04-06,2017-05-31,2017,5,31,2.0,2,31-90 days,True,270.0
City Hotel,1,0,2017,May,22,31,0,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,229.0,0,1,No-Show,2017-05-31,2017-05-31,2017,5,31,3.0,2,0-30 days,True,458.0
City Hotel,1,16,2017,May,22,31,0,2,3,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,0.0,0,Transient,230.0,0,1,Canceled,2017-05-20,2017-05-31,2017,5,31,3.0,2,0-30 days,True,460.0
City Hotel,1,80,2017,May,22,31,0,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,126.0,0,0,Canceled,2017-04-17,2017-05-31,2017,5,31,2.0,2,31-90 days,True,252.0
City Hotel,1,62,2017,May,22,31,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0.0,0.0,7,Transient,135.0,0,0,Canceled,2017-04-06,2017-05-31,2017,5,31,2.0,2,31-90 days,True,270.0
City Hotel,1,11,2017,May,22,31,0,2,3,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,210.0,0,2,Canceled,2017-05-25,2017-05-31,2017,5,31,3.0,2,0-30 days,True,420.0
City Hotel,1,292,2017,May,22,31,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,0.0,0,Transient-Party,90.0,0,0,Canceled,2017-05-05,2017-05-31,2017,5,31,2.0,3,>90 days,True,270.0
City Hotel,1,292,2017,May,22,31,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,229.0,0.0,0,Transient-Party,90.0,0,0,Canceled,2017-05-05,2017-05-31,2017,5,31,2.0,3,>90 days,True,270.0
City Hotel,1,409,2017,May,22,31,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,0.0,0,Transient-Party,90.0,0,0,Canceled,2017-05-05,2017-05-31,2017,5,31,2.0,3,>90 days,True,270.0
City Hotel,1,40,2017,May,22,31,0,3,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,132.0,0,0,Canceled,2017-04-23,2017-05-31,2017,5,31,2.0,3,31-90 days,True,396.0
City Hotel,1,409,2017,May,22,31,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,0.0,0,Transient-Party,112.67,0,1,Canceled,2017-05-30,2017-05-31,2017,5,31,2.0,3,>90 days,True,338.01
City Hotel,1,176,2017,May,22,31,0,3,2,0.0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,168.0,0,2,Canceled,2016-12-27,2017-05-31,2017,5,31,2.0,3,>90 days,True,504.0
City Hotel,1,87,2017,May,22,31,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,154.67,0,0,Canceled,2017-03-17,2017-05-31,2017,5,31,2.0,3,31-90 days,True,464.01
City Hotel,1,82,2017,May,22,31,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,189.0,0,2,Canceled,2017-03-13,2017-05-31,2017,5,31,2.0,3,31-90 days,True,567.0
City Hotel,1,192,2017,May,22,31,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,148.05,0,0,Canceled,2017-05-07,2017-05-31,2017,5,31,2.0,4,>90 days,True,592.2
City Hotel,1,106,2017,May,22,31,0,4,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,83.0,0.0,0,Transient,163.8,0,0,Canceled,2017-03-06,2017-05-31,2017,5,31,3.0,4,>90 days,True,655.2
City Hotel,1,124,2017,May,22,31,0,4,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,117.0,0,0,Canceled,2017-01-28,2017-05-31,2017,5,31,2.0,4,>90 days,True,468.0
City Hotel,1,298,2017,May,22,31,2,5,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,123.3,0,0,Canceled,2016-08-06,2017-05-31,2017,5,31,2.0,7,>90 days,True,863.1
City Hotel,1,134,2017,June,22,1,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,108.0,0,1,Canceled,2017-02-10,2017-06-01,2017,6,1,2.0,1,>90 days,True,108.0
City Hotel,1,3,2017,June,22,1,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10.0,0.0,0,Transient,100.0,0,0,Canceled,2017-05-29,2017-06-01,2017,6,1,1.0,1,0-30 days,True,100.0
City Hotel,1,151,2017,June,22,1,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,139.5,0,1,Canceled,2017-05-03,2017-06-01,2017,6,1,2.0,1,>90 days,True,139.5
City Hotel,1,174,2017,June,22,1,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,58.0,0.0,0,Transient,100.0,0,0,Canceled,2017-01-24,2017-06-01,2017,6,1,2.0,2,>90 days,True,200.0
City Hotel,1,27,2017,June,22,1,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,170.0,0,1,Canceled,2017-05-10,2017-06-01,2017,6,1,2.0,2,0-30 days,True,340.0
City Hotel,1,185,2017,June,22,1,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,58.0,0.0,11,Transient,100.0,0,0,Canceled,2017-01-24,2017-06-01,2017,6,1,2.0,2,>90 days,True,200.0
City Hotel,1,72,2017,June,22,1,0,2,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,144.0,0,0,Canceled,2017-04-11,2017-06-01,2017,6,1,1.0,2,31-90 days,True,288.0
City Hotel,1,74,2017,June,22,1,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,144.0,0,0,Canceled,2017-03-19,2017-06-01,2017,6,1,2.0,2,31-90 days,True,288.0
City Hotel,1,124,2017,June,22,1,0,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,117.0,0,0,Canceled,2017-01-28,2017-06-01,2017,6,1,2.0,2,>90 days,True,234.0
City Hotel,1,106,2017,June,22,1,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,180.0,0,2,Canceled,2017-02-19,2017-06-01,2017,6,1,2.0,2,>90 days,True,360.0
City Hotel,1,106,2017,June,22,1,0,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,180.0,0,2,Canceled,2017-02-19,2017-06-01,2017,6,1,3.0,2,>90 days,True,360.0
City Hotel,1,112,2017,June,22,1,0,2,2,1.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,153.0,0,0,Canceled,2017-02-14,2017-06-01,2017,6,1,3.0,2,>90 days,True,306.0
City Hotel,1,31,2017,June,22,1,0,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,140.0,0,1,Canceled,2017-05-24,2017-06-01,2017,6,1,2.0,2,31-90 days,True,280.0
City Hotel,1,31,2017,June,22,1,0,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,140.0,0,1,Canceled,2017-05-24,2017-06-01,2017,6,1,2.0,2,31-90 days,True,280.0
City Hotel,1,174,2017,June,22,1,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,0.0,0,Transient,110.0,0,0,Canceled,2016-12-09,2017-06-01,2017,6,1,2.0,3,>90 days,True,330.0
City Hotel,1,209,2017,June,22,1,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,0.0,35,Transient,110.0,0,0,Canceled,2016-12-09,2017-06-01,2017,6,1,2.0,3,>90 days,True,330.0
City Hotel,1,144,2017,June,22,1,0,3,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,120.0,0,2,Canceled,2017-05-09,2017-06-01,2017,6,1,2.0,3,>90 days,True,360.0
City Hotel,1,186,2017,June,22,1,0,3,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,138.0,0,1,Canceled,2017-02-16,2017-06-01,2017,6,1,2.0,3,>90 days,True,414.0
City Hotel,1,225,2017,June,22,1,0,3,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,174.6,0,1,Canceled,2017-02-10,2017-06-01,2017,6,1,3.0,3,>90 days,True,523.8
City Hotel,1,227,2017,June,22,1,0,3,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,157.5,0,1,Canceled,2017-05-29,2017-06-01,2017,6,1,3.0,3,>90 days,True,472.5
City Hotel,1,136,2017,June,22,1,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,147.0,0,0,Canceled,2017-01-17,2017-06-01,2017,6,1,2.0,3,>90 days,True,441.0
City Hotel,1,149,2017,June,22,1,0,3,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Transient,210.0,0,1,Canceled,2017-02-07,2017-06-01,2017,6,1,4.0,3,>90 days,True,630.0
City Hotel,1,144,2017,June,22,1,0,3,3,0.0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0.0,0,Transient,168.55,0,2,Canceled,2017-05-09,2017-06-01,2017,6,1,3.0,3,>90 days,True,505.65000000000003
City Hotel,1,16,2017,June,22,1,0,3,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,133.33,0,1,Canceled,2017-05-23,2017-06-01,2017,6,1,2.0,3,0-30 days,True,399.99
City Hotel,1,19,2017,June,22,1,0,3,3,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,203.33,0,1,Canceled,2017-05-13,2017-06-01,2017,6,1,3.0,3,0-30 days,True,609.99
